source,source_id,title,url,year,phrase,extra
mathoverflow,294011,"Cartography of the duals of GL, PGL, SL, etc",https://mathoverflow.net/questions/294011/cartography-of-the-duals-of-gl-pgl-sl-etc,,reference-request,score=13 | tags=nt.number-theory|reference-request|gr.group-theory|rt.representation-theory | original_url=https://mathoverflow.net/questions/294011/cartography-of-the-duals-of-gl-pgl-sl-etc | target_kind=mathoverflow_html
mathoverflow,191854,New research and re-discovering classic results in &quot;basic&quot; real analysis,https://mathoverflow.net/questions/191854/new-research-and-re-discovering-classic-results-in-basic-real-analysis,,reference-request,score=13 | tags=reference-request|soft-question|real-analysis|big-list | original_url=https://mathoverflow.net/questions/191854/new-research-and-re-discovering-classic-results-in-basic-real-analysis | target_kind=mathoverflow_html
mathoverflow,303160,Reference Request: Theoretical Mixing Times Research in Machine Learning / Artificial Intelligence (AI),https://mathoverflow.net/questions/303160/reference-request-theoretical-mixing-times-research-in-machine-learning-artif,,reference-request,score=13 | tags=reference-request|soft-question|markov-chains|applications|machine-learning | original_url=https://mathoverflow.net/questions/303160/reference-request-theoretical-mixing-times-research-in-machine-learning-artif | target_kind=mathoverflow_html
mathoverflow,31782,Retraction of a Riemannian manifold with boundary to its cut locus,https://mathoverflow.net/questions/31782/retraction-of-a-riemannian-manifold-with-boundary-to-its-cut-locus,,reference-request,score=13 | tags=riemannian-geometry|dg.differential-geometry|reference-request|gt.geometric-topology | original_url=https://mathoverflow.net/questions/31782/retraction-of-a-riemannian-manifold-with-boundary-to-its-cut-locus | target_kind=mathoverflow_html
mathoverflow,185275,Which groups are LERF?,https://mathoverflow.net/questions/185275/which-groups-are-lerf,,reference-request,score=13 | tags=reference-request|at.algebraic-topology|gr.group-theory|geometric-group-theory|combinatorial-group-theory | original_url=https://mathoverflow.net/questions/185275/which-groups-are-lerf | target_kind=mathoverflow_html
mathoverflow,434211,Applications of equivariant homotopy theory to representation theory,https://mathoverflow.net/questions/434211/applications-of-equivariant-homotopy-theory-to-representation-theory,,reference-request,score=13 | tags=reference-request|at.algebraic-topology|rt.representation-theory|homotopy-theory|equivariant-homotopy | original_url=https://mathoverflow.net/questions/434211/applications-of-equivariant-homotopy-theory-to-representation-theory | target_kind=mathoverflow_html
mathoverflow,350828,Question about a lesser-known &quot;class number formula&quot; of Gauss,https://mathoverflow.net/questions/350828/question-about-a-lesser-known-class-number-formula-of-gauss,,reference-request,score=13 | tags=nt.number-theory|reference-request|analytic-number-theory|algebraic-number-theory | original_url=https://mathoverflow.net/questions/350828/question-about-a-lesser-known-class-number-formula-of-gauss | target_kind=mathoverflow_html
mathoverflow,271711,"Sylvester–Gallai theorem with circle version, plane version and curve version?",https://mathoverflow.net/questions/271711/sylvester-gallai-theorem-with-circle-version-plane-version-and-curve-version,,reference-request,score=13 | tags=ag.algebraic-geometry|reference-request|co.combinatorics|conjectures | original_url=https://mathoverflow.net/questions/271711/sylvester-gallai-theorem-with-circle-version-plane-version-and-curve-version | target_kind=mathoverflow_html
mathoverflow,269904,What is the precise relationship between forcing on a poset and the topos of double-negation sheaves on this poset?,https://mathoverflow.net/questions/269904/what-is-the-precise-relationship-between-forcing-on-a-poset-and-the-topos-of-dou,,reference-request,score=13 | tags=reference-request|ct.category-theory|lo.logic|model-theory|forcing | original_url=https://mathoverflow.net/questions/269904/what-is-the-precise-relationship-between-forcing-on-a-poset-and-the-topos-of-dou | target_kind=mathoverflow_html
mathoverflow,257722,"Is the map on &#233;tale fundamental groups of a quasi-projective variety, upon base change between algebraically closed fields, an isomorphism?",https://mathoverflow.net/questions/257722/is-the-map-on-%c3%a9tale-fundamental-groups-of-a-quasi-projective-variety-upon-base,,reference-request,score=13 | tags=ag.algebraic-geometry|reference-request|arithmetic-geometry | original_url=https://mathoverflow.net/questions/257722/is-the-map-on-%c3%a9tale-fundamental-groups-of-a-quasi-projective-variety-upon-base | target_kind=mathoverflow_html
mathoverflow,228489,An inequality for the spectral radius of matrices used by J. Bochi,https://mathoverflow.net/questions/228489/an-inequality-for-the-spectral-radius-of-matrices-used-by-j-bochi,,reference-request,score=13 | tags=reference-request|fa.functional-analysis|linear-algebra|matrices|inequalities | original_url=https://mathoverflow.net/questions/228489/an-inequality-for-the-spectral-radius-of-matrices-used-by-j-bochi | target_kind=mathoverflow_html
mathoverflow,74593,"(3,2,1)-TQFTs and Verlinde algebras",https://mathoverflow.net/questions/74593/3-2-1-tqfts-and-verlinde-algebras,,reference-request,score=13 | tags=extended-tqft|reference-request | original_url=https://mathoverflow.net/questions/74593/3-2-1-tqfts-and-verlinde-algebras | target_kind=mathoverflow_html
mathoverflow,11106,Classical enumerative geometry references,https://mathoverflow.net/questions/11106/classical-enumerative-geometry-references,,reference-request,score=13 | tags=ag.algebraic-geometry|enumerative-geometry|ho.history-overview|reference-request | original_url=https://mathoverflow.net/questions/11106/classical-enumerative-geometry-references | target_kind=mathoverflow_html
mathoverflow,293031,Gabriel-Ulmer duality for $\infty$-categories,https://mathoverflow.net/questions/293031/gabriel-ulmer-duality-for-infty-categories,,reference-request,score=13 | tags=reference-request|ct.category-theory|higher-category-theory|duality | original_url=https://mathoverflow.net/questions/293031/gabriel-ulmer-duality-for-infty-categories | target_kind=mathoverflow_html
mathoverflow,204245,3-manifolds with isomorphic fundamental groups,https://mathoverflow.net/questions/204245/3-manifolds-with-isomorphic-fundamental-groups,,reference-request,score=13 | tags=reference-request|gt.geometric-topology|3-manifolds | original_url=https://mathoverflow.net/questions/204245/3-manifolds-with-isomorphic-fundamental-groups | target_kind=mathoverflow_html
mathoverflow,121187,Reference for rigid analytic GAGA,https://mathoverflow.net/questions/121187/reference-for-rigid-analytic-gaga,,reference-request,score=13 | tags=reference-request|rigid-analytic-geometry|ag.algebraic-geometry | original_url=https://mathoverflow.net/questions/121187/reference-for-rigid-analytic-gaga | target_kind=mathoverflow_html
mathoverflow,96586,Do Baumslag-Solitar Group von Neumann algebras have Property $\Gamma$?,https://mathoverflow.net/questions/96586/do-baumslag-solitar-group-von-neumann-algebras-have-property-gamma,,reference-request,score=13 | tags=von-neumann-algebras|oa.operator-algebras|reference-request | original_url=https://mathoverflow.net/questions/96586/do-baumslag-solitar-group-von-neumann-algebras-have-property-gamma | target_kind=mathoverflow_html
mathoverflow,27176,Can the Jacobi-Trudi identity be understood as a BGG resolution?,https://mathoverflow.net/questions/27176/can-the-jacobi-trudi-identity-be-understood-as-a-bgg-resolution,,reference-request,score=13 | tags=symmetric-functions|homological-algebra|reference-request | original_url=https://mathoverflow.net/questions/27176/can-the-jacobi-trudi-identity-be-understood-as-a-bgg-resolution | target_kind=mathoverflow_html
mathoverflow,10735,Reference request: The stable Kronecker ring is isomorphic to the ring of symmetric polynomials,https://mathoverflow.net/questions/10735/reference-request-the-stable-kronecker-ring-is-isomorphic-to-the-ring-of-symmet,,reference-request,score=13 | tags=co.combinatorics|reference-request|symmetric-groups | original_url=https://mathoverflow.net/questions/10735/reference-request-the-stable-kronecker-ring-is-isomorphic-to-the-ring-of-symmet | target_kind=mathoverflow_html
mathoverflow,506286,Unboundedness of subsequences of cumulative sums of i.i.d. random variables,https://mathoverflow.net/questions/506286/unboundedness-of-subsequences-of-cumulative-sums-of-i-i-d-random-variables,,reference-request,score=13 | tags=reference-request|pr.probability|probability-distributions|limit-theorems | original_url=https://mathoverflow.net/questions/506286/unboundedness-of-subsequences-of-cumulative-sums-of-i-i-d-random-variables | target_kind=mathoverflow_html
mathoverflow,398002,Groups associated with infinite dimensional Lie algebras,https://mathoverflow.net/questions/398002/groups-associated-with-infinite-dimensional-lie-algebras,,reference-request,score=13 | tags=reference-request|lie-groups|lie-algebras | original_url=https://mathoverflow.net/questions/398002/groups-associated-with-infinite-dimensional-lie-algebras | target_kind=mathoverflow_html
mathoverflow,353950,Aleksandrov&#39;s proof of the second order differentiability of convex functions,https://mathoverflow.net/questions/353950/aleksandrovs-proof-of-the-second-order-differentiability-of-convex-functions,,reference-request,score=13 | tags=reference-request|dg.differential-geometry|ho.history-overview|convexity|convex-analysis | original_url=https://mathoverflow.net/questions/353950/aleksandrovs-proof-of-the-second-order-differentiability-of-convex-functions | target_kind=mathoverflow_html
mathoverflow,302002,Morphism between formal groups and cohomology theories,https://mathoverflow.net/questions/302002/morphism-between-formal-groups-and-cohomology-theories,,reference-request,score=13 | tags=reference-request|at.algebraic-topology | original_url=https://mathoverflow.net/questions/302002/morphism-between-formal-groups-and-cohomology-theories | target_kind=mathoverflow_html
mathoverflow,253995,How can one construct a sparse null space basis using recursive LU decomposition?,https://mathoverflow.net/questions/253995/how-can-one-construct-a-sparse-null-space-basis-using-recursive-lu-decomposition,,reference-request,score=13 | tags=reference-request|linear-algebra|factorization|numerical-linear-algebra|sparse-matrices | original_url=https://mathoverflow.net/questions/253995/how-can-one-construct-a-sparse-null-space-basis-using-recursive-lu-decomposition | target_kind=mathoverflow_html
mathoverflow,106358,Categorification of coends and ends,https://mathoverflow.net/questions/106358/categorification-of-coends-and-ends,,reference-request,score=13 | tags=reference-request|ct.category-theory|higher-category-theory | original_url=https://mathoverflow.net/questions/106358/categorification-of-coends-and-ends | target_kind=mathoverflow_html
mathoverflow,221636,Limiting shape for Brillouin zones,https://mathoverflow.net/questions/221636/limiting-shape-for-brillouin-zones,,reference-request,score=13 | tags=reference-request|mg.metric-geometry|geometry|euclidean-geometry|polygons | original_url=https://mathoverflow.net/questions/221636/limiting-shape-for-brillouin-zones | target_kind=mathoverflow_html
mathoverflow,61348,Simple groups with the same cardinality as PSL_2(Z/p),https://mathoverflow.net/questions/61348/simple-groups-with-the-same-cardinality-as-psl-2z-p,,reference-request,score=13 | tags=gr.group-theory|reference-request|mathematics-education | original_url=https://mathoverflow.net/questions/61348/simple-groups-with-the-same-cardinality-as-psl-2z-p | target_kind=mathoverflow_html
